,x-box,y-box,width,high ,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,letter_a
15277,5,10,5,7,3,3,11,3,4,10,12,8,2,10,1,8,0
15278,5,4,7,6,3,6,8,5,1,7,8,8,9,9,0,8,0
15279,4,6,7,4,4,7,9,4,0,7,9,8,7,12,0,8,0
15280,6,8,8,10,7,11,5,4,5,8,2,6,2,7,7,8,0
15281,8,12,7,6,6,8,8,4,5,9,5,7,7,5,8,7,0
15282,2,7,3,5,2,5,5,2,8,3,2,7,0,7,1,5,0
15283,2,5,3,3,1,7,4,1,6,8,2,10,1,6,2,8,0
15284,4,7,7,6,7,8,8,4,4,7,6,8,6,8,8,5,0
15285,1,0,1,0,0,3,12,4,2,11,9,6,0,8,2,7,0
15286,2,10,5,8,5,10,7,2,5,9,5,5,3,8,6,7,0
15287,9,13,8,7,4,11,3,3,4,10,2,6,4,7,4,11,0
15288,6,10,9,7,9,8,6,1,6,9,7,7,6,10,4,7,0
15289,4,6,4,4,3,6,6,8,7,6,6,7,2,8,9,10,0
15290,3,4,4,3,2,6,6,6,6,6,6,11,2,9,4,9,0
15291,4,5,5,4,2,6,8,6,8,6,10,9,3,9,1,7,0
15292,4,6,6,9,8,6,6,5,3,7,6,6,9,13,6,10,0
15293,9,10,9,7,6,6,10,5,3,8,6,6,11,12,4,4,0
15294,3,8,5,6,3,11,2,2,2,9,2,9,2,6,3,7,1
15295,5,9,7,7,5,7,11,6,3,11,5,2,2,11,3,8,0
15296,8,11,8,8,4,5,14,7,4,11,8,3,2,12,1,4,0
15297,5,7,5,5,2,4,9,5,7,12,11,8,3,9,1,7,0
15298,1,6,2,4,2,9,7,0,6,10,5,7,0,7,0,7,0
15299,6,10,9,7,5,4,12,5,5,13,8,4,2,10,2,5,0
15300,5,7,6,5,7,8,7,5,2,7,6,8,8,9,4,9,0
15301,6,11,9,8,7,8,9,4,5,12,5,3,4,10,4,7,0
15302,6,10,7,8,3,7,10,9,9,8,8,6,3,8,4,8,0
15303,2,1,3,1,0,7,4,2,0,7,2,8,2,7,1,8,1
15304,7,13,7,8,5,10,5,2,5,9,4,8,6,8,6,9,0
15305,4,10,4,8,3,7,7,14,2,5,6,8,6,8,0,8,0
15306,12,14,9,8,5,9,7,6,5,10,2,8,7,5,6,10,0
15307,2,7,4,4,1,7,15,1,5,7,11,8,0,8,0,8,0
15308,2,0,2,1,1,8,7,7,5,7,6,8,2,8,3,8,0
15309,5,6,8,4,4,9,5,3,5,9,4,7,8,6,2,8,0
15310,1,0,2,1,0,7,9,3,2,7,12,8,2,10,0,8,0
15311,1,0,2,0,0,7,5,10,4,7,13,8,3,10,0,8,0
15312,3,4,4,3,2,5,11,2,7,11,9,5,1,11,2,5,0
15313,1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,8,0
15314,5,8,5,6,2,3,11,3,7,13,11,6,1,10,2,5,0
15315,2,3,3,1,1,7,7,5,5,9,6,9,2,9,4,10,0
15316,2,3,4,2,2,5,8,2,7,10,8,9,3,8,2,7,0
15317,3,9,4,7,2,7,7,0,8,14,6,8,0,8,1,8,0
15318,2,1,3,3,1,5,2,6,7,1,3,2,1,7,1,5,0
15319,4,9,6,7,6,9,7,4,5,10,4,7,3,6,4,10,0
15320,7,9,7,5,3,6,9,5,3,8,7,5,5,12,3,9,0
15321,3,7,4,5,1,8,5,0,8,14,6,10,0,7,1,8,0
15322,6,11,6,8,3,4,8,9,2,7,5,11,4,8,2,11,0
15323,5,5,7,5,5,7,4,4,5,7,3,8,4,5,4,8,0
15324,4,8,5,6,2,4,11,9,4,9,6,5,2,10,4,8,0
15325,5,10,5,7,4,5,11,2,8,11,10,5,1,11,3,4,0
15326,5,10,8,7,12,7,7,6,2,7,7,8,13,12,4,10,0
15327,5,8,7,6,6,9,6,4,6,10,5,7,2,8,5,10,0
15328,3,2,5,3,2,7,8,5,7,5,9,9,5,10,1,7,0
15329,6,14,5,8,4,9,4,3,2,8,4,11,6,6,4,8,1
15330,5,6,6,9,7,10,13,4,2,4,8,12,4,14,5,10,0
15331,5,11,5,8,6,3,7,5,9,7,7,14,0,8,6,8,0
15332,3,9,5,6,3,8,3,3,6,8,2,8,1,6,2,8,0
15333,14,14,14,8,7,7,10,5,5,4,4,11,11,13,2,7,0
15334,4,9,4,6,2,7,5,14,5,7,14,8,3,9,0,8,0
15335,2,6,4,4,3,10,7,2,4,8,5,5,3,9,5,7,0
15336,3,5,5,4,3,9,6,4,6,10,4,6,2,8,3,8,0
15337,9,15,8,8,5,11,7,4,5,9,3,4,6,8,4,8,0
15338,3,8,5,6,5,8,7,7,6,8,4,5,4,9,4,8,0
15339,3,9,4,6,2,4,11,9,3,9,6,4,1,10,4,8,0
15340,9,12,8,6,4,6,6,6,4,9,11,10,7,11,5,9,0
15341,4,10,6,9,3,8,7,8,6,6,7,9,3,7,5,9,0
15342,2,3,3,2,1,7,7,6,6,6,6,10,2,9,4,9,0
15343,2,3,4,2,2,8,7,2,9,12,6,8,1,8,5,8,0
15344,3,6,4,4,2,7,7,3,14,9,6,8,0,8,8,8,0
15345,4,11,5,8,2,7,7,4,14,10,6,8,0,8,8,8,0
15346,5,10,7,8,4,6,8,3,6,15,7,10,3,7,3,7,0
15347,9,12,8,6,3,7,10,5,6,3,4,10,5,9,2,7,0
15348,4,5,6,3,3,7,7,1,9,10,6,8,2,8,3,7,0
15349,4,6,6,8,4,12,4,3,5,11,2,8,2,7,5,12,0
15350,5,8,5,6,3,3,10,3,6,12,12,7,1,11,2,5,0
15351,3,10,4,8,2,7,7,4,14,10,6,8,0,8,8,8,0
15352,5,10,6,7,4,6,8,6,5,7,7,9,6,8,2,6,0
15353,2,3,2,1,1,5,8,5,6,11,9,11,1,9,3,8,0
15354,4,7,6,5,6,9,6,4,6,10,5,7,2,8,5,10,0
15355,1,3,2,2,1,8,7,6,3,9,6,8,2,8,2,8,0
15356,3,6,4,4,3,4,10,4,5,10,9,4,1,10,3,7,0
15357,3,3,4,5,2,6,6,7,9,9,5,13,1,9,4,8,0
15358,4,8,5,6,5,8,6,6,4,6,7,8,8,5,2,7,0
15359,4,10,6,8,4,7,5,3,1,7,1,8,2,7,2,8,1
15360,3,9,5,6,3,10,3,2,2,8,3,10,2,6,3,7,1
15361,5,9,6,7,6,9,7,3,5,11,5,5,3,8,3,8,0
15362,3,4,5,3,3,7,6,3,4,9,7,8,7,5,1,8,0
15363,4,11,5,8,5,7,11,4,6,7,11,8,3,12,1,8,0
15364,8,14,9,8,4,4,9,3,4,13,11,10,6,8,0,8,0
15365,5,6,6,4,3,6,7,4,7,10,10,9,2,10,4,5,0
15366,3,2,4,3,2,5,10,4,4,10,8,3,1,10,3,6,0
15367,4,11,5,8,3,3,13,8,2,11,6,3,1,10,4,8,0
15368,6,8,8,6,5,10,6,3,7,10,3,7,4,9,4,10,0
15369,4,9,4,5,2,8,8,2,5,13,5,5,1,9,5,10,0
15370,7,11,9,8,11,8,8,5,3,8,5,8,6,8,13,8,0
15371,4,5,6,3,2,7,8,2,5,10,6,6,5,8,1,7,0
15372,4,8,6,6,3,7,7,2,10,12,5,9,2,10,6,9,0
15373,1,1,2,1,1,9,11,1,6,6,11,7,1,11,1,8,0
15374,1,3,3,1,1,7,4,1,7,8,2,10,0,7,2,9,0
15375,8,12,5,6,3,8,7,6,5,9,4,7,5,9,5,8,0
15376,4,7,6,5,3,6,8,4,1,7,8,8,8,10,0,8,0
15377,7,10,10,9,8,6,8,3,6,7,8,10,6,8,4,8,1
15378,6,10,8,8,8,8,7,9,5,6,6,9,3,8,5,5,0
15379,7,9,10,8,11,7,7,6,3,7,7,8,8,10,9,9,0
15380,2,1,3,3,2,7,9,5,4,7,6,6,4,8,1,6,0
15381,4,8,5,6,4,7,7,7,5,7,5,6,3,7,3,8,0
15382,3,2,5,3,3,8,11,2,2,7,9,8,6,11,0,7,0
15383,4,6,4,4,2,5,9,6,8,12,10,11,1,9,2,7,0
15384,3,5,4,4,2,6,7,5,5,9,7,10,2,9,4,10,0
15385,3,6,4,7,4,9,5,6,3,9,5,11,3,9,5,9,0
15386,4,8,6,7,5,5,6,6,7,8,6,8,4,5,6,5,0
15387,2,1,3,2,2,7,7,5,5,7,6,8,3,8,2,8,0
15388,2,5,4,4,2,8,6,3,5,14,6,10,1,6,0,7,0
15389,2,1,2,1,1,7,7,7,5,6,5,7,1,8,7,10,0
15390,2,3,3,2,2,8,7,6,4,9,5,8,2,8,2,8,0
15391,3,7,5,5,3,12,3,3,2,10,1,9,2,6,2,8,1
15392,4,6,6,4,5,7,6,4,4,8,7,11,5,9,3,8,0
15393,3,5,3,4,2,6,10,4,5,10,9,4,2,10,2,6,0
15394,3,5,4,4,3,7,7,7,5,9,6,8,2,8,3,8,0
15395,2,10,3,7,2,12,3,6,3,12,5,11,1,6,0,8,0
15396,5,8,9,6,10,8,6,3,2,8,4,8,14,6,3,7,0
15397,6,10,8,7,8,7,6,6,4,7,6,8,5,10,8,12,0
15398,11,13,10,8,4,8,8,3,8,9,4,6,5,7,4,7,0
15399,3,8,4,5,1,1,12,5,5,12,10,8,0,8,2,6,0
15400,3,4,5,3,2,7,10,4,4,12,5,3,1,10,3,8,0
15401,4,9,6,7,7,7,7,3,5,6,7,11,6,11,6,5,0
15402,5,7,5,5,2,5,11,2,9,12,9,4,0,10,2,4,0
15403,4,7,6,5,3,8,8,3,7,10,5,6,2,8,5,8,0
15404,3,8,5,6,3,11,3,2,2,8,2,9,2,5,2,8,1
15405,8,12,5,7,2,6,8,7,8,10,7,12,2,9,5,9,0
15406,4,8,5,7,3,8,6,9,7,6,4,8,3,8,4,8,0
15407,5,7,6,5,5,8,7,6,3,8,5,6,4,7,7,8,0
15408,1,0,2,1,1,8,7,6,3,6,6,9,2,8,3,8,0
15409,4,8,6,6,5,10,6,2,6,11,3,7,3,8,3,10,0
15410,1,0,2,1,0,5,7,7,1,7,6,11,2,8,2,11,0
15411,8,15,8,8,4,6,8,3,7,9,7,9,6,9,3,7,0
15412,3,6,5,4,2,6,4,2,9,7,2,10,0,7,3,8,0
15413,3,11,5,8,2,2,2,5,10,0,0,6,0,7,1,5,0
15414,2,3,4,2,1,4,12,4,4,13,8,5,1,9,1,6,0
15415,5,6,5,4,2,4,8,6,8,9,9,9,3,9,3,5,0
15416,6,11,8,9,9,8,7,8,3,7,6,8,3,8,9,3,1
15417,3,7,4,5,2,8,7,8,7,6,6,9,2,7,5,11,0
15418,5,10,8,8,6,8,6,2,4,9,6,8,8,6,2,8,0
15419,3,7,4,5,3,7,7,7,3,9,6,9,3,8,3,8,0
15420,1,0,2,0,0,7,14,2,4,7,10,8,0,8,0,8,0
15421,4,5,5,4,2,5,8,6,8,8,10,10,3,9,1,7,0
15422,4,11,6,8,2,9,10,1,3,6,12,8,1,11,0,8,0
15423,3,6,6,4,3,9,7,4,8,11,3,7,1,8,5,10,0
15424,3,8,5,6,3,4,8,7,7,9,10,11,3,9,0,8,0
15425,5,9,5,5,4,7,8,3,4,10,6,8,6,8,4,8,0
15426,4,7,6,5,6,6,6,5,5,7,7,11,10,5,2,9,0
15427,3,5,4,3,2,6,9,5,4,9,7,3,1,10,4,6,0
15428,5,5,8,4,8,7,7,5,5,6,6,8,8,10,7,10,0
15429,3,3,4,4,2,7,8,4,1,7,8,8,8,10,0,8,0
15430,2,0,2,0,0,7,5,10,4,7,13,8,3,10,0,8,0
15431,4,3,4,5,2,7,7,14,2,5,6,8,6,8,0,8,0
15432,4,11,5,8,3,8,8,9,8,6,8,8,3,8,4,8,0
15433,3,8,5,6,6,7,7,3,5,7,6,10,6,11,6,5,0
15434,1,0,1,0,0,6,8,6,3,7,5,7,2,7,4,11,0
15435,6,10,9,8,7,6,6,7,6,7,8,11,9,6,2,9,0
15436,2,7,3,5,3,8,7,7,5,7,5,7,2,8,8,7,0
15437,1,0,2,1,0,7,14,1,4,7,10,8,0,8,0,8,0
15438,10,15,9,8,6,9,5,4,7,9,5,7,6,10,6,8,0
15439,3,11,4,8,1,14,2,8,5,14,2,11,0,6,0,8,0
15440,5,10,5,8,3,0,1,5,6,0,0,6,0,8,0,8,0
15441,3,4,5,6,4,9,10,7,4,7,7,6,4,10,5,5,0
15442,1,8,0,5,0,7,7,4,4,7,6,8,0,8,0,8,0
15443,3,9,5,6,4,8,2,1,2,7,2,7,2,7,3,6,1
15444,7,9,10,8,11,7,7,4,4,7,5,7,7,9,7,5,0
15445,4,10,6,8,5,7,7,9,7,7,6,5,3,8,4,8,0
15446,4,11,6,8,4,12,2,4,3,11,1,9,3,7,3,9,1
15447,3,7,5,5,3,11,2,2,2,8,3,9,3,5,3,8,1
15448,5,10,7,8,8,5,8,4,7,7,6,9,5,8,5,6,0
15449,5,10,6,7,3,7,7,15,0,7,6,8,3,8,0,8,0
15450,3,5,4,3,3,7,7,5,5,6,6,6,2,8,6,10,0
15451,3,8,4,6,2,5,8,7,8,7,8,14,1,8,4,10,0
15452,2,4,3,3,2,6,10,5,4,9,7,2,1,10,4,6,0
15453,4,5,4,3,3,7,8,5,5,7,6,6,5,10,2,5,0
15454,2,8,3,6,2,10,7,0,7,11,3,6,0,7,1,7,0
15455,6,12,6,7,3,7,7,3,5,14,7,8,2,9,3,8,0
15456,5,10,5,7,2,7,4,15,6,7,14,8,3,9,0,8,0
15457,4,4,5,3,3,6,7,4,7,7,6,11,3,8,5,9,0
15458,5,7,6,5,3,5,9,2,9,9,10,4,1,11,4,4,0
15459,5,7,5,5,4,3,11,2,2,10,8,7,5,11,2,6,0
15460,3,7,4,5,3,6,6,6,5,9,7,13,2,9,4,10,0
15461,2,3,3,2,2,8,7,3,5,9,4,7,2,7,4,10,0
15462,4,5,4,7,2,7,7,15,1,7,6,8,3,8,0,8,0
15463,10,10,10,8,7,6,10,5,3,8,6,6,10,12,4,4,0
15464,4,10,6,8,4,8,6,9,5,7,4,8,3,8,3,7,0
15465,3,4,4,3,3,7,7,5,6,7,6,6,2,8,6,9,0
15466,7,11,9,8,7,10,8,5,1,6,10,7,10,12,2,5,0
15467,4,8,6,6,3,9,3,2,3,8,1,8,2,6,3,7,1
15468,2,5,3,3,1,6,4,1,8,7,2,10,0,7,2,8,0
15469,4,7,5,9,6,8,6,6,4,9,6,9,2,9,4,8,0
15470,2,4,2,3,2,6,10,4,5,10,9,5,2,9,3,6,0
15471,5,11,8,8,5,8,12,2,3,4,10,9,6,11,5,8,0
15472,8,11,8,9,8,8,6,8,4,9,5,8,3,9,3,8,0
15473,8,9,8,7,5,5,8,1,8,8,9,5,4,11,6,4,0
15474,5,7,6,5,4,7,7,3,7,10,8,8,2,9,5,6,0
15475,3,6,4,6,4,4,8,3,5,7,6,11,3,10,7,7,0
15476,2,11,2,8,3,7,7,0,7,7,6,8,0,8,3,8,0
15477,3,10,5,8,3,13,4,5,3,12,0,8,2,6,3,9,1
15478,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,0
15479,4,6,6,6,4,8,4,4,4,9,3,9,3,7,4,9,0
15480,2,4,4,3,1,8,7,2,6,14,5,8,2,8,1,8,0
15481,3,8,4,6,2,7,7,4,13,9,6,8,0,8,8,8,0
15482,4,8,5,6,4,8,7,7,7,7,6,8,2,9,9,8,0
15483,2,4,4,2,2,8,8,3,5,10,4,7,2,6,3,10,0
15484,3,6,5,4,5,9,7,4,3,8,5,8,4,8,10,9,0
15485,2,6,3,4,2,8,3,3,6,7,2,7,1,6,2,8,0
15486,6,10,6,5,4,9,6,4,7,11,4,9,3,7,8,11,0
15487,2,2,3,4,2,8,7,7,3,6,5,9,2,9,3,9,0
15488,3,8,5,6,2,9,9,4,1,6,12,8,2,10,0,8,0
15489,3,5,4,6,3,6,11,9,4,7,2,9,3,7,5,11,0
15490,5,8,7,6,8,8,7,5,1,7,6,8,9,9,6,11,0
15491,3,4,5,3,3,8,7,3,5,9,4,7,2,7,4,10,0
15492,7,13,7,7,5,8,10,3,5,11,5,4,4,9,8,7,0
15493,4,4,5,7,3,7,7,15,2,4,6,8,6,8,0,8,0
15494,3,11,4,8,3,9,6,2,7,12,3,8,1,6,2,6,0
15495,4,8,5,6,2,4,15,8,1,12,6,2,0,9,4,8,0
15496,4,7,4,5,3,6,8,9,8,7,5,7,2,8,9,9,0
15497,5,10,4,5,3,7,10,5,5,10,5,9,3,8,6,10,0
15498,3,7,4,5,2,8,7,5,8,5,6,8,0,8,9,8,0
15499,4,7,6,5,6,7,8,4,4,7,6,7,5,9,5,4,0
15500,3,11,5,8,3,4,3,5,8,1,0,6,0,6,1,5,0
15501,5,8,6,9,6,8,9,5,6,6,6,7,3,9,9,8,0
15502,7,10,7,8,5,3,8,5,7,10,10,14,3,9,4,6,0
15503,2,5,4,4,3,8,7,5,6,9,5,5,2,8,3,8,0
15504,3,4,5,3,3,9,6,4,6,10,4,5,2,8,3,8,0
15505,3,6,4,4,4,8,6,7,3,8,6,7,4,6,7,8,0
15506,4,8,6,6,4,7,8,3,7,10,4,7,2,7,4,8,0
15507,5,6,7,4,4,4,10,3,3,9,9,8,5,8,1,7,0
15508,4,9,6,7,4,9,7,6,5,6,6,4,5,8,2,5,0
15509,5,10,7,7,8,9,7,6,1,7,7,9,10,9,4,6,0
15510,3,6,4,4,2,3,9,5,7,11,11,11,1,8,2,7,0
15511,4,9,4,4,2,7,10,2,5,13,5,4,1,8,5,8,0
15512,5,9,7,8,8,7,8,2,5,8,6,8,4,6,8,9,0
15513,6,9,8,7,8,8,8,6,5,8,6,7,7,8,6,12,0
15514,8,13,6,10,5,11,5,2,5,12,4,8,2,9,6,13,0
15515,5,9,7,7,4,7,8,2,10,12,6,9,2,10,6,8,0
15516,1,3,2,2,1,7,7,5,8,6,6,8,1,8,7,8,0
15517,2,1,3,2,2,7,8,4,5,6,5,7,2,6,4,8,0
15518,5,9,6,7,6,7,5,11,1,7,9,8,9,5,2,8,0
15519,4,10,5,8,2,6,8,7,10,4,6,13,1,7,4,8,0
15520,2,1,3,3,2,7,8,5,4,7,6,7,4,8,1,7,0
15521,4,8,6,6,5,8,7,5,6,9,5,6,3,8,7,9,0
15522,6,9,8,7,5,9,5,3,9,11,3,11,3,6,7,9,0
15523,6,10,9,8,6,5,10,2,4,9,9,8,7,7,2,7,0
15524,5,10,6,8,4,7,7,0,8,13,6,8,0,8,1,8,0
15525,1,7,0,5,1,7,7,5,3,7,6,8,0,8,0,8,0
15526,4,7,6,5,6,9,6,5,1,7,6,9,10,9,4,8,0
15527,5,11,8,9,12,9,9,5,5,7,6,6,5,8,9,6,0
15528,7,11,10,8,5,8,11,7,3,11,4,2,2,11,4,9,0
15529,5,8,7,6,4,7,8,3,5,10,6,7,5,8,1,7,0
15530,2,4,3,5,3,8,7,7,3,6,6,9,3,8,5,10,0
15531,2,7,5,5,4,11,6,1,5,8,4,5,3,8,5,9,0
15532,5,9,7,7,7,9,6,4,6,9,3,6,3,8,3,8,0
15533,5,8,5,6,2,4,13,8,1,11,6,3,1,10,4,8,0
15534,2,1,3,2,1,6,7,6,10,7,6,14,0,8,4,9,0
15535,5,10,7,8,3,6,7,3,7,15,8,11,1,6,1,7,0
15536,3,2,4,3,2,5,7,4,7,6,6,11,3,8,5,9,0
15537,1,0,1,0,0,8,13,1,4,6,10,8,0,8,0,8,0
15538,6,5,7,8,4,8,7,13,2,7,9,8,9,6,0,8,0
15539,9,13,10,7,6,4,9,4,6,10,10,11,5,8,4,6,0
15540,4,9,4,6,3,6,7,7,6,10,8,10,2,9,4,9,0
15541,2,6,4,4,5,10,7,4,5,7,5,6,3,6,6,5,0
15542,1,4,2,3,1,10,6,2,5,11,4,9,1,7,1,7,0
15543,1,3,3,1,1,5,10,2,5,13,7,5,1,9,1,7,0
15544,6,7,8,5,5,5,9,3,6,10,9,9,4,9,4,7,0
15545,3,5,4,6,3,8,7,7,5,8,7,8,2,9,4,9,0
15546,9,14,10,8,5,5,9,3,8,11,9,8,4,9,4,6,0
15547,7,9,8,7,5,4,8,5,8,10,9,9,3,9,2,6,0
15548,5,9,7,6,6,8,7,7,2,7,6,11,5,8,8,9,0
15549,1,1,2,1,0,4,6,6,2,7,6,11,3,8,2,10,0
15550,4,11,6,9,5,7,8,5,7,6,5,7,4,5,7,9,0
15551,4,7,5,5,4,7,8,6,6,6,5,8,3,6,6,9,0
15552,4,8,6,6,5,9,8,4,6,8,3,8,4,5,5,11,0
15553,2,4,4,3,2,9,7,2,6,10,3,6,2,7,3,10,0
15554,3,8,6,6,1,6,8,4,3,7,14,8,3,9,0,8,0
15555,3,8,4,6,3,7,7,3,8,6,6,10,3,8,6,8,0
15556,4,9,6,7,7,6,8,1,4,10,8,7,6,11,4,5,0
15557,3,7,4,5,5,9,6,5,4,7,7,8,6,9,7,7,0
15558,3,6,5,4,3,6,4,2,6,7,2,9,1,7,3,7,0
15559,4,2,5,3,2,6,9,6,7,7,10,9,3,9,1,8,0
15560,3,6,4,4,3,8,7,7,5,7,6,8,2,8,3,8,0
15561,4,8,5,6,2,6,10,2,2,7,12,8,2,11,0,8,0
15562,2,3,4,2,1,7,7,2,9,11,6,8,1,8,5,7,0
15563,6,8,8,6,5,7,11,7,3,9,5,3,3,11,4,8,0
15564,3,4,4,6,2,8,5,13,5,6,14,8,3,9,0,8,0
15565,6,9,4,4,2,7,9,6,6,11,7,8,2,9,5,9,0
15566,2,6,3,4,2,4,5,1,8,6,2,10,0,7,3,6,0
15567,3,5,4,6,3,6,11,10,4,7,3,9,3,7,5,10,0
15568,4,8,5,6,5,6,9,6,5,9,7,4,2,10,3,7,0
15569,4,11,5,8,3,6,10,10,4,7,4,8,3,7,5,11,0
15570,1,0,2,0,0,7,7,5,7,7,6,13,0,8,4,10,0
15571,2,1,2,2,1,8,7,7,4,6,6,8,3,8,3,8,0
15572,2,1,2,2,2,7,8,5,5,6,5,7,2,7,4,8,0
15573,6,9,8,7,5,7,7,2,9,11,5,9,3,8,5,8,0
15574,3,7,4,5,4,7,8,6,9,6,4,9,3,8,6,8,0
15575,2,5,4,4,2,10,2,2,2,9,2,9,2,6,2,8,1
15576,3,7,4,5,2,7,4,2,6,7,2,8,1,6,2,8,0
15577,5,6,6,7,6,7,10,5,6,8,6,8,4,8,7,6,0
15578,2,3,4,2,2,5,8,2,8,11,8,9,2,8,4,6,0
15579,1,1,2,1,0,8,9,4,2,7,13,8,2,10,0,8,0
15580,2,6,3,4,3,6,7,6,8,7,6,10,3,8,6,8,0
15581,4,10,4,7,2,7,6,14,5,7,13,8,3,9,0,8,0
15582,3,8,6,5,2,8,5,3,1,7,1,8,2,7,2,8,1
15583,4,11,7,8,6,10,3,1,2,8,3,9,5,5,3,7,1
15584,3,5,4,6,5,9,9,5,3,6,7,8,5,10,7,6,0
15585,2,3,4,2,1,5,10,3,3,10,8,8,4,8,0,8,0
15586,4,5,4,7,2,7,5,14,5,7,14,8,3,9,0,8,0
15587,4,8,5,6,3,6,7,6,6,10,8,10,2,9,4,9,0
15588,2,8,3,6,2,3,5,2,8,3,0,9,0,7,1,6,0
15589,5,11,6,9,6,7,7,8,3,10,6,8,3,8,3,8,0
15590,3,7,4,5,2,7,4,1,7,8,2,9,1,6,2,8,0
15591,5,10,8,8,4,10,11,2,8,3,11,8,1,11,2,9,0
15592,3,4,4,6,2,3,7,7,2,7,5,11,3,8,3,10,0
15593,7,14,5,8,4,8,6,4,3,9,5,9,4,9,8,8,0
15594,3,9,4,7,4,5,10,3,5,10,9,6,2,10,3,6,0
15595,4,5,5,8,2,3,13,8,2,11,7,3,1,10,4,8,0
15596,3,4,4,3,2,6,9,6,6,7,9,9,3,9,1,9,0
15597,4,11,5,8,7,7,6,10,1,7,8,8,8,4,0,8,0
15598,3,10,3,8,2,0,2,3,6,1,0,8,0,8,0,8,0
15599,3,6,5,4,2,6,10,2,6,13,7,5,1,10,2,7,0
15600,4,3,6,4,2,4,8,5,1,7,9,8,8,10,0,8,0
15601,4,10,5,8,3,7,7,4,15,9,6,8,0,8,8,8,0
15602,7,11,9,8,5,6,10,6,8,7,10,9,3,9,1,8,0
15603,3,7,5,5,4,8,7,6,6,7,6,9,6,8,3,8,0
15604,6,9,5,7,2,2,12,5,4,11,12,7,3,10,1,8,0
15605,4,10,3,5,2,9,6,5,4,11,4,10,3,8,8,13,0
15606,5,10,6,8,6,8,8,8,4,7,7,6,5,7,4,9,0
15607,1,0,2,1,1,8,7,6,3,6,6,9,2,8,3,8,0
15608,2,6,3,4,1,14,2,5,5,13,2,10,0,8,0,8,0
15609,3,6,4,4,3,8,8,5,6,7,5,6,3,7,5,8,0
15610,4,7,6,5,4,7,7,2,7,11,6,9,3,8,4,9,0
15611,6,9,6,5,4,3,9,2,3,9,10,8,8,11,1,5,0
15612,2,9,3,6,1,7,14,0,6,7,11,8,0,8,0,8,0
15613,2,3,3,2,2,8,7,3,5,10,5,6,2,8,3,9,0
15614,2,0,2,1,1,8,6,6,5,6,5,9,2,8,5,10,0
15615,4,9,6,6,4,7,6,3,7,9,9,9,2,10,4,6,0
15616,4,7,6,5,6,9,6,4,6,9,5,6,2,8,6,9,0
15617,4,9,6,7,4,9,8,4,7,10,4,6,2,8,5,9,0
15618,2,1,3,2,1,7,6,10,1,7,9,8,7,6,0,8,0
15619,3,7,5,5,7,10,8,4,5,7,6,6,4,7,7,5,0
15620,4,11,6,8,5,6,8,5,6,9,8,4,2,10,4,7,0
15621,4,10,6,7,4,8,9,4,2,6,13,8,2,10,0,8,0
15622,1,3,3,2,1,7,7,2,6,11,6,9,2,9,4,10,0
15623,2,4,4,3,2,7,8,2,9,11,6,8,1,8,5,7,0
15624,3,4,4,7,2,7,6,8,6,5,5,8,3,8,4,8,0
15625,4,8,4,5,2,1,12,5,5,12,10,8,0,8,2,6,0
15626,2,3,3,4,3,8,7,7,3,6,6,9,3,8,4,9,0
15627,3,4,4,3,2,7,7,6,4,9,6,8,2,8,3,7,0
15628,4,10,5,8,4,6,4,1,7,8,2,10,0,6,3,8,0
15629,4,10,5,7,3,7,4,0,9,9,2,11,0,7,3,8,0
15630,2,7,3,5,1,14,3,4,5,12,1,8,0,7,0,8,0
15631,3,6,5,4,3,8,3,2,2,6,2,7,2,6,2,6,1
15632,5,9,6,4,4,6,4,2,2,8,4,10,7,3,1,9,0
15633,7,11,10,8,7,4,9,4,6,10,9,9,3,8,4,7,0
15634,4,10,5,9,5,8,7,8,5,6,7,8,3,8,4,9,0
15635,4,9,5,7,4,7,8,13,1,7,5,8,3,8,0,8,0
15636,5,11,7,8,4,7,9,4,1,7,13,8,5,9,2,9,0
15637,3,8,4,6,3,4,4,4,7,2,1,7,1,6,1,6,0
15638,5,11,7,8,9,8,7,6,5,6,7,8,8,6,2,8,0
15639,6,10,8,8,7,7,6,3,5,6,6,8,3,9,10,9,0
15640,5,8,7,6,4,6,9,3,10,11,9,5,1,8,6,5,0
15641,3,9,4,7,3,7,8,0,7,13,6,8,0,8,1,8,0
15642,2,4,4,3,2,8,7,4,5,9,5,7,2,7,4,10,0
15643,7,10,7,8,6,8,7,7,4,9,5,6,5,9,5,10,0
15644,5,9,7,8,7,7,7,4,4,6,6,9,4,8,2,9,0
15645,2,3,2,4,1,10,3,10,3,12,8,13,1,6,0,8,0
15646,6,9,6,4,3,10,4,6,5,13,4,11,5,6,4,8,0
15647,5,7,7,5,5,4,7,2,7,10,9,11,4,7,4,6,0
15648,3,5,5,3,3,8,7,5,4,8,5,7,3,7,4,11,0
15649,5,11,4,6,3,7,9,4,4,9,6,5,3,9,8,7,0
15650,6,11,7,8,5,7,7,9,6,7,5,8,3,8,4,8,0
15651,1,0,2,0,0,7,4,2,0,7,2,8,2,7,1,8,1
15652,2,4,3,3,2,5,10,4,5,10,9,5,1,10,3,6,0
